0,1,2,3,4,5
2015,8,1,0,1,0
2015,8,2,0,1,0
2015,9,1,0,9,0
2015,9,2,0,1,0
2015,10,1,0,27,0
2015,10,2,0,1,0
2015,11,1,0,43,0
2015,11,2,0,6,0
2015,12,1,0,63,0
2015,12,2,0,4,0
2015,13,1,1,72,0.01388889
2015,13,2,0,7,0
2015,14,1,1,85,0.01176471
2015,14,2,1,27,0.03703704
2015,15,1,2,68,0.02941176
2015,15,2,1,16,0.0625
2015,16,1,0,60,0
2015,16,2,2,27,0.07407407
2015,17,1,2,38,0.05263158
2015,17,2,0,11,0
2015,18,1,1,7,0.1428571
2015,18,2,3,6,0.5
2015,19,1,0,1,0
2016,6,1,0,1,0
2016,7,1,0,1,0
2016,8,1,0,2,0
2016,9,1,0,7,0
2016,10,1,0,20,0
2016,11,1,0,36,0
2016,11,2,0,2,0
2016,12,1,0,56,0
2016,12,2,0,11,0
2016,13,1,1,80,0.0125
2016,13,2,1,14,0.07142857
2016,14,1,2,93,0.02150538
2016,14,2,1,23,0.04347826
2016,15,1,1,97,0.01030928
2016,15,2,1,21,0.04761905
2016,16,1,3,70,0.04285714
2016,16,2,0,14,0
2016,17,1,2,36,0.05555556
2016,17,2,1,17,0.05882353
2016,18,1,0,4,0
2016,18,2,0,2,0
2017,7,1,0,1,0
2017,8,2,0,1,0
2017,9,1,0,11,0
2017,9,2,0,1,0
2017,10,1,0,15,0
2017,10,2,0,1,0
2017,11,1,0,41,0
2017,11,2,0,7,0
2017,12,1,2,70,0.02857143
2017,12,2,0,10,0
2017,13,1,0,88,0
2017,13,2,0,12,0
2017,14,1,1,94,0.0106383
2017,14,2,0,11,0
2017,15,1,1,107,0.009345794
2017,15,2,1,33,0.03030303
2017,16,1,1,61,0.01639344
2017,16,2,0,23,0
2017,17,1,1,39,0.02564103
2017,17,2,0,12,0
2017,18,1,0,7,0
2017,18,2,1,2,0.5
2018,7,1,0,1,0
2018,8,1,0,1,0
2018,9,1,0,9,0
2018,9,2,0,1,0
2018,10,1,0,20,0
2018,10,2,0,3,0
2018,11,1,0,52,0
2018,11,2,0,3,0
2018,12,1,0,51,0
2018,12,2,0,5,0
2018,13,1,1,71,0.01408451
2018,13,2,0,9,0
2018,14,1,0,82,0
2018,14,2,0,15,0
2018,15,1,0,99,0
2018,15,2,1,26,0.03846154
2018,16,1,3,60,0.05
2018,16,2,2,28,0.07142857
2018,17,1,2,28,0.07142857
2018,17,2,0,10,0
2018,18,1,0,5,0
2018,18,2,0,1,0
2018,19,1,0,1,0
2019,8,1,0,4,0
2019,9,1,0,12,0
2019,9,2,0,2,0
2019,10,1,0,20,0
2019,11,1,0,30,0
2019,11,2,0,5,0
2019,12,1,0,66,0
2019,12,2,0,11,0
2019,13,1,0,64,0
2019,13,2,0,8,0
2019,14,1,1,97,0.01030928
2019,14,2,0,17,0
2019,15,1,0,104,0
2019,15,2,0,22,0
2019,16,1,3,68,0.04411765
2019,16,2,1,18,0.05555556
2019,17,1,2,44,0.04545455
2019,17,2,2,13,0.1538462
2019,18,1,0,5,0
2019,18,2,0,4,0
A1_09_P Anteil akute Infarktformen n.n.bez. (Alter >19) ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,CasesCHDen,pCH,,
2008,904,12736,7.09799,,
2009,872,13484,6.466924,,
2010,623,15332,4.063397,,
2011,575,16147,3.561033,,
2012,388,15946,2.433212,,
2013,361,16013,2.254418,,
2014,314,16638,1.887246,,
2015,317,17004,1.864267,,
2016,299,17633,1.695684,,
2017,283,17549,1.612628,,
2018,297,17593,1.688171,,
2019,303,17753,1.706754,,
"B1_17_P Anteil Hirninfarkt (ICD10 I63, Alter >19) mit Frhrehabilitation, Zuverlegungen ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,CasesCHDen,pCH,,
2009,12,770,1.558442,,
2010,54,1560,3.461538,,
2011,47,1912,2.458159,,
2012,113,2121,5.327676,,
2013,192,2102,9.134158,,
2014,151,2160,6.990741,,
2015,162,2600,6.230769,,
2016,176,2806,6.272274,,
2017,238,2582,9.217661,,
2018,241,2548,9.458399,,
2019,230,2646,8.692366,,
"B1_05_M HD Schlaganfall alle Formen, Alter >84, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,516,2169,23.78976,,
2009,501,2154,23.25905,,
2010,581,2553,22.75754,,
2011,528,2852,18.51332,,
2012,590,2972,19.85195,,
2013,612,3085,19.83793,,
2014,560,3136,17.85714,,
2015,574,3402,16.87243,,
2016,575,3646,15.77071,,
2017,574,3639,15.77356,,
2018,578,3991,14.48259,,
2019,617,4035,15.2912,,
"A7_09_M Minimalinvasive Implantation einer Aortenklappe endovaskulr, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2011,7,2,0,1,0
2011,11,1,0,1,0
2011,12,2,0,1,0
2011,13,1,0,8,0
2011,13,2,0,2,0
2011,14,1,0,3,0
2011,14,2,0,3,0
2011,15,1,0,9,0
2011,15,2,0,4,0
2011,16,1,2,33,0.06060606
2011,16,2,2,21,0.0952381
2011,17,1,2,53,0.03773585
2011,17,2,8,81,0.09876543
2011,18,1,0,52,0
2011,18,2,3,66,0.04545455
2011,19,1,2,7,0.2857143
2011,19,2,0,16,0
2011,20,2,0,2,0
2012,10,1,1,1,1
2012,11,1,0,1,0
2012,11,2,0,1,0
2012,13,1,0,1,0
2012,13,2,0,1,0
2012,14,1,0,14,0
2012,14,2,0,5,0
2012,15,1,1,16,0.0625
2012,15,2,0,6,0
2012,16,1,1,57,0.01754386
2012,16,2,1,41,0.02439024
2012,17,1,3,91,0.03296703
2012,17,2,2,102,0.01960784
2012,18,1,5,68,0.07352941
2012,18,2,6,89,0.06741573
2012,19,1,1,15,0.06666667
2012,19,2,0,12,0
2012,20,1,0,1,0
2012,20,2,0,1,0
2013,8,2,0,1,0
2013,10,1,0,1,0
2013,11,1,1,3,0.3333333
2013,12,1,0,1,0
2013,12,2,0,1,0
2013,13,1,0,2,0
2013,14,1,1,8,0.125
2013,14,2,0,8,0
2013,15,1,3,29,0.1034483
2013,15,2,0,11,0
2013,16,1,4,74,0.05405405
2013,16,2,1,51,0.01960784
2013,17,1,6,118,0.05084746
2013,17,2,2,121,0.01652893
2013,18,1,2,67,0.02985075
2013,18,2,3,104,0.02884615
2013,19,1,4,25,0.16
2013,19,2,0,29,0
2013,20,1,0,1,0
2013,20,2,0,2,0
2014,1,1,0,1,0
2014,9,2,1,1,1
2014,10,1,0,1,0
2014,11,2,0,2,0
2014,12,1,1,5,0.2
2014,12,2,0,1,0
2014,13,1,0,7,0
2014,13,2,0,3,0
2014,14,1,0,19,0
2014,14,2,0,8,0
2014,15,1,1,32,0.03125
2014,15,2,0,23,0
2014,16,1,2,88,0.02272727
2014,16,2,0,75,0
2014,17,1,7,170,0.04117647
2014,17,2,7,160,0.04375
2014,18,1,7,112,0.0625
2014,18,2,9,154,0.05844156
2014,19,1,1,34,0.02941176
2014,19,2,1,38,0.02631579
2014,20,2,0,3,0
2015,7,2,0,1,0
2015,10,1,0,2,0
2015,10,2,0,1,0
2015,11,2,0,1,0
2015,12,1,0,6,0
2015,12,2,0,1,0
2015,13,1,0,11,0
2015,13,2,1,5,0.2
2015,14,1,2,25,0.08
2015,14,2,0,11,0
2015,15,1,3,44,0.06818182
2015,15,2,0,32,0
2015,16,1,1,151,0.006622517
2015,16,2,1,99,0.01010101
2015,17,1,4,216,0.01851852
2015,17,2,3,217,0.01382488
2015,18,1,6,134,0.04477612
2015,18,2,7,177,0.03954802
2015,19,1,3,43,0.06976744
2015,19,2,3,46,0.06521739
2015,20,2,0,5,0
2016,4,1,0,1,0
2016,5,1,0,1,0
2016,8,1,0,1,0
2016,9,1,0,2,0
2016,10,1,0,1,0
2016,10,2,0,1,0
2016,11,1,0,3,0
2016,11,2,0,2,0
2016,12,1,0,12,0
2016,12,2,0,2,0
2016,13,1,0,22,0
2016,13,2,0,9,0
2016,14,1,1,24,0.04166667
2016,14,2,0,12,0
2016,15,1,1,78,0.01282051
2016,15,2,1,45,0.02222222
2016,16,1,3,143,0.02097902
2016,16,2,3,128,0.0234375
2016,17,1,7,257,0.02723735
2016,17,2,7,247,0.02834008
2016,18,1,5,170,0.02941176
2016,18,2,5,239,0.0209205
2016,19,1,2,40,0.05
2016,19,2,3,54,0.05555556
2016,20,1,0,3,0
2016,20,2,1,3,0.3333333
2017,9,1,0,1,0
2017,10,1,0,1,0
2017,11,1,0,4,0
2017,11,2,0,1,0
2017,12,1,1,8,0.125
2017,12,2,0,3,0
2017,13,1,1,12,0.08333333
2017,13,2,0,7,0
2017,14,1,0,27,0
2017,14,2,1,14,0.07142857
2017,15,1,1,72,0.01388889
2017,15,2,1,44,0.02272727
2017,16,1,5,169,0.0295858
2017,16,2,0,141,0
2017,17,1,6,260,0.02307692
2017,17,2,6,275,0.02181818
2017,18,1,5,164,0.0304878
2017,18,2,2,232,0.00862069
2017,19,1,1,34,0.02941176
2017,19,2,3,66,0.04545455
2017,20,1,1,8,0.125
2017,20,2,0,3,0
2018,8,1,0,1,0
2018,11,1,0,2,0
2018,11,2,0,1,0
2018,12,1,0,3,0
2018,12,2,0,1,0
2018,13,1,0,14,0
2018,13,2,0,6,0
2018,14,1,1,33,0.03030303
2018,14,2,0,17,0
2018,15,1,1,89,0.01123596
2018,15,2,2,75,0.02666667
2018,16,1,5,218,0.02293578
2018,16,2,3,155,0.01935484
2018,17,1,4,289,0.01384083
2018,17,2,6,281,0.02135231
2018,18,1,4,167,0.0239521
2018,18,2,11,232,0.04741379
2018,19,1,4,48,0.08333333
2018,19,2,4,63,0.06349206
2018,20,1,0,4,0
2018,20,2,1,7,0.1428571
2019,7,1,0,1,0
2019,9,2,0,1,0
2019,10,1,0,2,0
2019,11,1,0,5,0
2019,12,1,0,3,0
2019,12,2,0,4,0
2019,13,1,0,15,0
2019,13,2,0,5,0
2019,14,1,1,57,0.01754386
2019,14,2,0,15,0
2019,15,1,1,109,0.009174312
2019,15,2,2,79,0.02531646
2019,16,1,1,251,0.003984064
2019,16,2,2,177,0.01129944
2019,17,1,1,304,0.003289474
2019,17,2,4,268,0.01492537
2019,18,1,1,198,0.005050505
2019,18,2,5,241,0.02074689
2019,19,1,0,62,0
2019,19,2,0,70,0
2019,20,1,0,1,0
2019,20,2,2,9,0.2222222
"H3_06_M Eviszeration des Beckens bei Mann oder Frau, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2008,10,2,0,3,0
2008,11,2,0,3,0
2008,12,2,0,4,0
2008,13,2,0,2,0
2008,14,2,0,1,0
2008,15,2,0,8,0
2008,16,2,0,2,0
2008,17,2,0,3,0
2009,6,2,0,1,0
2009,8,2,0,2,0
2009,11,2,0,4,0
2009,12,2,0,4,0
2009,13,2,0,3,0
2009,14,2,0,3,0
2009,15,2,1,1,1
2009,16,2,0,3,0
2009,17,2,0,1,0
2010,10,2,0,1,0
2010,11,2,0,1,0
2010,12,2,0,2,0
2010,13,2,0,3,0
2010,14,2,0,4,0
2010,15,2,0,5,0
2010,16,2,0,5,0
2010,17,2,0,2,0
2010,18,2,0,1,0
2011,7,2,0,3,0
2011,8,2,0,1,0
2011,9,2,0,1,0
2011,10,2,0,1,0
2011,11,1,0,1,0
2011,11,2,0,3,0
2011,12,1,0,1,0
2011,12,2,0,2,0
2011,13,1,0,1,0
2011,13,2,0,7,0
2011,14,1,0,1,0
2011,14,2,1,3,0.3333333
2011,15,2,1,1,1
2011,16,1,0,4,0
2011,16,2,0,1,0
2011,17,1,1,2,0.5
2011,17,2,1,2,0.5
2011,18,2,0,1,0
2012,8,2,0,1,0
2012,9,2,0,1,0
2012,11,1,0,1,0
2012,12,1,0,1,0
2012,12,2,0,2,0
2012,13,1,0,4,0
2012,13,2,0,5,0
2012,14,1,0,4,0
2012,14,2,0,9,0
2012,15,1,0,3,0
2012,15,2,0,5,0
2012,16,1,1,5,0.2
2012,16,2,0,3,0
2012,17,1,1,6,0.1666667
2012,17,2,0,5,0
2012,18,2,0,1,0
2013,7,2,0,1,0
2013,8,1,0,1,0
2013,9,2,1,2,0.5
2013,10,1,0,2,0
2013,10,2,0,5,0
2013,11,2,0,3,0
2013,12,1,0,2,0
2013,12,2,0,6,0
2013,13,1,0,2,0
2013,13,2,0,3,0
2013,14,1,0,5,0
2013,14,2,0,10,0
2013,15,1,0,3,0
2013,15,2,0,9,0
2013,16,1,0,2,0
2013,16,2,0,9,0
2013,17,1,0,1,0
2013,17,2,0,5,0
2013,18,2,0,1,0
2014,8,2,0,1,0
2014,9,1,0,1,0
2014,9,2,0,2,0
2014,10,2,0,2,0
2014,11,2,0,2,0
2014,12,2,0,4,0
2014,13,1,0,2,0
2014,13,2,1,7,0.1428571
2014,14,1,0,6,0
2014,14,2,0,11,0
2014,15,1,0,1,0
2014,15,2,0,1,0
2014,16,1,0,1,0
2014,16,2,0,6,0
2014,17,1,0,1,0
2014,17,2,0,6,0
2014,18,1,0,1,0
2015,7,2,0,1,0
2015,8,2,0,1,0
2015,9,2,0,2,0
2015,10,2,0,1,0
2015,11,1,0,1,0
2015,11,2,0,3,0
2015,12,1,0,1,0
2015,12,2,0,2,0
2015,13,1,0,2,0
2015,13,2,0,6,0
2015,14,1,0,4,0
2015,14,2,0,9,0
2015,15,1,0,3,0
2015,15,2,0,10,0
2015,16,1,0,5,0
2015,16,2,1,5,0.2
2015,17,1,0,1,0
2015,17,2,1,7,0.1428571
2016,4,2,0,1,0
2016,8,2,0,1,0
2016,9,2,0,1,0
2016,10,1,0,2,0
2016,10,2,0,3,0
2016,11,2,0,4,0
2016,12,1,0,3,0
2016,12,2,0,6,0
2016,13,1,0,2,0
2016,13,2,0,6,0
2016,14,1,1,6,0.1666667
2016,14,2,0,3,0
2016,15,1,1,6,0.1666667
2016,15,2,1,9,0.1111111
2016,16,2,0,7,0
2016,17,1,0,1,0
2016,17,2,0,6,0
2016,18,1,0,1,0
2016,18,2,1,3,0.3333333
2017,9,2,0,1,0
2017,10,2,0,2,0
2017,11,2,0,3,0
2017,12,1,0,1,0
2017,12,2,0,4,0
2017,13,1,0,4,0
2017,13,2,0,6,0
2017,14,1,0,1,0
2017,14,2,0,8,0
2017,15,1,0,6,0
2017,15,2,0,6,0
2017,16,1,0,5,0
2017,16,2,0,5,0
2017,17,1,0,2,0
2017,17,2,1,4,0.25
2017,18,2,1,3,0.3333333
2018,8,2,0,1,0
2018,9,2,0,1,0
2018,10,2,0,1,0
2018,11,1,0,2,0
2018,11,2,0,2,0
2018,12,1,0,2,0
2018,12,2,0,4,0
2018,13,1,0,1,0
2018,13,2,0,6,0
2018,14,1,0,2,0
2018,14,2,0,6,0
2018,15,1,0,2,0
2018,15,2,0,10,0
2018,16,1,0,5,0
2018,16,2,0,6,0
2018,17,1,0,1,0
2018,17,2,0,6,0
2018,18,2,0,1,0
2019,5,2,0,1,0
2019,8,2,0,1,0
2019,9,2,0,4,0
2019,10,1,0,1,0
2019,10,2,0,2,0
2019,11,1,0,3,0
2019,11,2,0,1,0
2019,12,1,0,2,0
2019,12,2,0,4,0
2019,13,1,0,1,0
2019,13,2,0,6,0
2019,14,1,0,2,0
2019,14,2,0,5,0
2019,15,1,1,5,0.2
2019,15,2,0,7,0
2019,16,1,0,5,0
2019,16,2,0,4,0
2019,17,1,0,1,0
2019,17,2,0,4,0
2019,18,1,0,1,0
"D2_04_M COPD ohne Tumor mit FEV1 50-69% (Alter >19), Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2009,8,472,1.694915,,
2010,11,869,1.265823,,
2011,12,1058,1.134216,,
2012,20,1198,1.669449,,
2013,16,1382,1.157742,,
2014,24,1394,1.721664,,
2015,29,1688,1.718009,,
2016,37,1740,2.126437,,
2017,32,1816,1.762115,,
2018,34,1875,1.813333,,
2019,29,1910,1.518325,,
C1_03_S Mittelwert des BarthelIndex bei Aufnahme ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5.2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,SVarCH,pCH,,
2008,NA,NA,NA,,
2009,NA,NA,NA,,
2010,26,1615,62.11538,,
2011,271,16067.5,59.28967,,
2012,2523,133615,52.95878,,
2013,3848,203132.5,52.78911,,
2014,4472,239722.5,53.60521,,
2015,5788,316855,54.74343,,
2016,6997,381285,54.49264,,
2017,8045,438102.5,54.45649,,
2018,9635,525050,54.49403,,
2019,11729,643802.5,54.8898,,
"D1_08_M HD Pneumonie, Alter >19, ohne Tumor oder Mukoviszidose, Direktaufnahmen, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,672,12069,5.567984,,
2009,697,13046,5.342634,,
2010,570,12445,4.580153,,
2011,634,13048,4.858982,,
2012,638,13198,4.834066,,
2013,612,13783,4.440252,,
2014,556,13818,4.023737,,
2015,735,16565,4.437066,,
2016,622,15733,3.953474,,
2017,725,17291,4.192933,,
2018,728,18717,3.889512,,
2019,717,18063,3.96944,,
L6_08_F Andere Stammzelltherapien ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,,,,
2011,19,,,,
2012,3,,,,
2013,3,,,,
2014,1,,,,
2015,2,,,,
2016,4,,,,
2017,4,,,,
2018,3,,,,
2019,3,,,,
"B1_01_M HD Schlaganfall alle Formen (Alter >19), Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,1476,11449,12.89196,,
2009,1442,11803,12.21723,,
2010,1550,13305,11.64976,,
2011,1436,13960,10.28653,,
2012,1503,14726,10.20644,,
2013,1599,15307,10.4462,,
2014,1493,15442,9.668437,,
2015,1537,16464,9.33552,,
2016,1468,17281,8.494879,,
2017,1496,17837,8.387061,,
2018,1461,18429,7.927723,,
2019,1448,19043,7.603844,,
F2_04_F Resektion/Ersatz der thorakalen/thorakoabdominalen Aorta (ohne klappentragende Prothesen) ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,,,,
2008,88,,,,
2009,117,,,,
2010,155,,,,
2011,694,,,,
2012,808,,,,
2013,863,,,,
2014,818,,,,
2015,846,,,,
2016,887,,,,
2017,1001,,,,
2018,950,,,,
2019,985,,,,
"I3_02_M Schenkelhalsfraktur, Alter 20-59, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2008,5,1,0,4,0
2008,5,2,0,5,0
2008,6,1,0,7,0
2008,6,2,0,3,0
2008,7,1,0,7,0
2008,7,2,0,1,0
2008,8,1,0,17,0
2008,8,2,0,8,0
2008,9,1,0,32,0
2008,9,2,0,16,0
2008,10,1,0,54,0
2008,10,2,0,23,0
2008,11,1,0,49,0
2008,11,2,0,45,0
2008,12,1,0,62,0
2008,12,2,0,80,0
2009,5,1,0,10,0
2009,5,2,0,2,0
2009,6,1,0,15,0
2009,6,2,0,6,0
2009,7,1,0,21,0
2009,7,2,0,7,0
2009,8,1,1,21,0.04761905
2009,8,2,0,9,0
2009,9,1,0,31,0
2009,9,2,0,17,0
2009,10,1,0,61,0
2009,10,2,0,24,0
2009,11,1,2,53,0.03773585
2009,11,2,1,47,0.0212766
2009,12,1,0,67,0
2009,12,2,0,96,0
2010,5,1,0,7,0
2010,5,2,0,7,0
2010,6,1,0,14,0
2010,6,2,0,4,0
2010,7,1,0,8,0
2010,7,2,0,4,0
2010,8,1,0,29,0
2010,8,2,0,8,0
2010,9,1,0,38,0
2010,9,2,0,11,0
2010,10,1,0,60,0
2010,10,2,0,28,0
2010,11,1,1,75,0.01333333
2010,11,2,2,69,0.02898551
2010,12,1,2,84,0.02380952
2010,12,2,0,104,0
2011,5,1,0,6,0
2011,5,2,0,3,0
2011,6,1,0,13,0
2011,6,2,0,4,0
2011,7,1,0,15,0
2011,7,2,0,6,0
2011,8,1,0,28,0
2011,8,2,0,13,0
2011,9,1,0,35,0
2011,9,2,0,16,0
2011,10,1,0,66,0
2011,10,2,0,28,0
2011,11,1,0,82,0
2011,11,2,0,59,0
2011,12,1,0,86,0
2011,12,2,0,120,0
2012,5,1,0,9,0
2012,5,2,0,4,0
2012,6,1,0,15,0
2012,6,2,0,5,0
2012,7,1,0,17,0
2012,7,2,0,9,0
2012,8,1,0,22,0
2012,8,2,0,9,0
2012,9,1,0,38,0
2012,9,2,0,15,0
2012,10,1,0,68,0
2012,10,2,0,32,0
2012,11,1,0,70,0
2012,11,2,1,77,0.01298701
2012,12,1,1,101,0.00990099
2012,12,2,1,89,0.01123596
2013,5,1,0,5,0
2013,5,2,0,1,0
2013,6,1,0,7,0
2013,6,2,0,3,0
2013,7,1,0,7,0
2013,7,2,0,8,0
2013,8,1,0,19,0
2013,8,2,0,7,0
2013,9,1,0,33,0
2013,9,2,0,19,0
2013,10,1,0,56,0
2013,10,2,1,30,0.03333333
2013,11,1,0,68,0
2013,11,2,0,60,0
2013,12,1,1,90,0.01111111
2013,12,2,0,104,0
2014,5,1,0,8,0
2014,5,2,0,3,0
2014,6,1,0,10,0
2014,6,2,0,3,0
2014,7,1,0,5,0
2014,7,2,0,5,0
2014,8,1,0,30,0
2014,8,2,0,5,0
2014,9,1,0,33,0
2014,9,2,0,13,0
2014,10,1,0,60,0
2014,10,2,0,20,0
2014,11,1,0,53,0
2014,11,2,0,59,0
2014,12,1,1,85,0.01176471
2014,12,2,0,92,0
2015,5,1,0,4,0
2015,5,2,0,2,0
2015,6,1,0,14,0
2015,6,2,0,9,0
2015,7,1,0,11,0
2015,7,2,0,8,0
2015,8,1,0,19,0
2015,8,2,0,8,0
2015,9,1,0,36,0
2015,9,2,0,12,0
2015,10,1,1,52,0.01923077
2015,10,2,0,29,0
2015,11,1,0,68,0
2015,11,2,0,61,0
2015,12,1,0,82,0
2015,12,2,0,101,0
2016,5,1,0,2,0
2016,5,2,0,2,0
2016,6,1,0,8,0
2016,6,2,0,4,0
2016,7,1,0,10,0
2016,7,2,0,3,0
2016,8,1,0,24,0
2016,8,2,0,9,0
2016,9,1,0,24,0
2016,9,2,0,16,0
2016,10,1,0,53,0
2016,10,2,0,28,0
2016,11,1,0,51,0
2016,11,2,1,70,0.01428571
2016,12,1,0,69,0
2016,12,2,0,120,0
2017,5,1,0,8,0
2017,5,2,0,5,0
2017,6,1,0,10,0
2017,6,2,0,4,0
2017,7,1,0,15,0
2017,7,2,0,1,0
2017,8,1,0,19,0
2017,8,2,0,10,0
2017,9,1,0,38,0
2017,9,2,0,9,0
2017,10,1,0,50,0
2017,10,2,0,25,0
2017,11,1,0,74,0
2017,11,2,0,58,0
2017,12,1,0,93,0
2017,12,2,0,120,0
2018,5,1,0,7,0
2018,5,2,0,4,0
2018,6,1,0,12,0
2018,6,2,0,3,0
2018,7,1,0,8,0
2018,7,2,0,4,0
2018,8,1,0,23,0
2018,8,2,0,6,0
2018,9,1,0,36,0
2018,9,2,0,12,0
2018,10,1,0,53,0
2018,10,2,0,20,0
2018,11,1,0,75,0
2018,11,2,0,77,0
2018,12,1,0,107,0
2018,12,2,0,92,0
2019,5,1,0,5,0
2019,5,2,0,4,0
2019,6,1,0,11,0
2019,6,2,0,5,0
2019,7,1,0,15,0
2019,7,2,0,4,0
2019,8,1,0,17,0
2019,8,2,0,10,0
2019,9,1,0,30,0
2019,9,2,0,7,0
2019,10,1,1,54,0.01851852
2019,10,2,1,25,0.04
2019,11,1,1,61,0.01639344
2019,11,2,0,74,0
2019,12,1,1,89,0.01123596
2019,12,2,1,121,0.008264463
J1_03N_F Beatmungsdauer nahe DRG Stufen (ohne Neugeborene) ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,,,,
2009,1542,,,,
2010,2414,,,,
2011,2621,,,,
2012,2757,,,,
2013,3032,,,,
2014,3025,,,,
2015,2772,,,,
2016,2892,,,,
2017,2863,,,,
2018,2822,,,,
2019,2799,,,,
"A5_01_F Schrittmacherversorgung (Implantationen und Wechsel, inkl. Defibrillatoren) ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,,,,
2008,4881,,,,
2009,5193,,,,
2010,5745,,,,
2011,5746,,,,
2012,5726,,,,
2013,6057,,,,
2014,6626,,,,
2015,6998,,,,
2016,7149,,,,
2017,6772,,,,
2018,6874,,,,
2019,7287,,,,
"A2_02_M HD Herzinsuffizienz, Alter 20-44, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,6,109,5.504587,,
2009,3,112,2.678571,,
2010,4,149,2.684564,,
2011,5,153,3.267974,,
2012,3,154,1.948052,,
2013,5,145,3.448276,,
2014,7,149,4.697987,,
2015,5,142,3.521127,,
2016,3,153,1.960784,,
2017,6,186,3.225806,,
2018,5,146,3.424658,,
2019,7,166,4.216867,,
A5_02_F Implantation oder Wechsel eines Defibrillators ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,,,,
2008,854,,,,
2009,953,,,,
2010,1187,,,,
2011,1037,,,,
2012,1078,,,,
2013,1189,,,,
2014,1359,,,,
2015,1462,,,,
2016,1421,,,,
2017,1392,,,,
2018,1477,,,,
2019,1546,,,,
"B1_18_M Hirninfarkt (ICD10 I63, Alter >19) mit intrakranieller Thrombektomie, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2012,22,227,9.69163,,
2013,33,278,11.8705,,
2014,42,345,12.17391,,
2015,68,538,12.63941,,
2016,92,693,13.27561,,
2017,106,883,12.00453,,
2018,124,992,12.5,,
2019,132,1159,11.38913,,
I1_17_P Anteil KnieEndoprothesenErstimplantation bei Gonarthrose und chronischer Arthritis mit Komplikationen ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,CasesCHDen,pCH,,
2011,94,8097,1.160924,,
2012,94,7231,1.299959,,
2013,93,6847,1.358259,,
2014,69,5496,1.255459,,
2015,172,15804,1.088332,,
2016,178,16966,1.049157,,
2017,227,16597,1.367717,,
2018,234,16359,1.430405,,
2019,257,17305,1.48512,,
"D1_13_M HD Aspirationspneumonie, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,DeathCH,CasesCH,pCH,,
2008,262,1176,22.27891,,
2009,263,1200,21.91667,,
2010,331,1475,22.44068,,
2011,326,1508,21.61804,,
2012,278,1444,19.25208,,
2013,321,1503,21.35729,,
2014,319,1687,18.90931,,
2015,329,1789,18.39016,,
2016,360,1904,18.90756,,
